version,weight,weight_post,ft_hispanic,ft_black,ft_white,state2,dist,region,statefip,race,white,black,hispan,asian,whiteid,hispanid,blackid,asianid,raceid,pid7,pid3,ideo,pid_importance,education,education5,education4,age,income,gender,marital,fl_dem,fl_gop,fl_ingroup,fl_outgroup,condition_hard_for_blacks,blacks_no_special_favor,blacks_try_harder,blacks_got_less,rr,protest,petition,contribute_indv,contribute_party,contribute_group,work,campaign_actvt
"ANES2020TimeSeries_20220210",.49845301,,,,,"MN",5,2,27,2,0,1,0,0,,,,,,1,-1,4,-3,4,3,2,40,8,1,1,100,70,100,70,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.160552829,.2216121993,85,85,85,"IL",6,2,17,1,1,0,0,0,5,,,,5,2,-1,,-1,2,2,1,70,4,2,3,70,0,70,0,4,4,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4625871603,.3852299896,85,60,70,"CA",9,4,6,1,1,0,0,0,4,,,,4,5,0,6,0,3,3,2,69,-9,1,1,20,60,60,20,3,1,1,3,.5,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",1.376091544,1.171175621,60,70,60,"NJ",2,1,34,1,1,0,0,0,5,,,,5,7,1,6,1,6,4,3,64,20,2,1,0,85,85,0,2,4,1,4,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.33541687,2.243428798,30,30,85,"OH",16,2,39,1,1,0,0,0,1,,,,1,7,1,6,3,3,3,2,48,18,1,1,0,60,60,0,1,4,4,5,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4822579254,.4382401498,40,40,70,"CA",5,4,6,6,0,0,0,0,3,,,,,4,0,4,0,6,4,3,54,10,2,4,15,60,,,4,3,3,4,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3444889442,.2868009842,85,85,85,"CA",1,4,6,1,1,0,0,0,2,,,,2,7,1,6,3,6,4,3,74,11,2,3,0,60,60,0,5,4,4,5,1.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.140814329,1.938448139,70,70,70,"MI",11,2,26,1,1,0,0,0,2,,,,2,4,0,4,0,2,2,1,28,11,1,6,50,50,,,2,3,2,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.269413401,,,,,"OK",4,3,40,1,1,0,0,0,,,,,,7,1,,4,2,2,1,39,-9,1,4,60,60,60,60,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.4330965348,,,,,"MA",3,1,25,4,0,0,0,1,,,,,,1,-1,2,-4,7,5,4,57,21,2,1,70,0,70,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.5458536689,.8532196425,50,50,50,"NY",22,1,-1,1,1,0,0,0,3,,,,3,5,0,,0,1,1,1,44,-5,1,6,0,100,100,0,2,2,2,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.243029285,,,,,"MI",14,2,26,2,0,1,0,0,,,,,,7,1,,4,2,2,1,80,-9,2,3,85,0,0,85,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.6784283104,.7403685376,50,50,50,"NC",11,3,37,1,1,0,0,0,4,,,,4,7,1,6,4,4,3,2,31,13,1,4,100,100,100,100,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.893286877,1.792308049,85,85,85,"TX",24,3,48,1,1,0,0,0,1,,,,1,4,0,4,0,3,3,2,43,17,2,1,0,70,,,5,4,4,3,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.123795893,1.056675191,100,100,85,"MI",11,2,26,1,1,0,0,0,4,,,,4,1,-1,1,-5,8,5,4,37,19,2,1,70,15,70,15,1,0,0,1,.125,1,1,1,2,2,2,1
"ANES2020TimeSeries_20220210",.2243994783,.1733756059,85,85,100,"UT",2,4,49,1,1,0,0,0,3,,,,3,7,1,6,3,8,5,4,80,10,1,3,30,100,100,30,2,3,3,4,.75,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.6288463546,1.079051811,80,50,60,"HI",1,4,15,4,0,0,0,1,,,,2,2,6,1,5,1,7,5,4,53,17,2,1,50,60,60,50,2,3,2,4,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.329454138,,,,,"KY",5,3,21,1,1,0,0,0,,,,,,2,-1,,-1,1,1,1,65,2,1,3,40,85,40,85,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",3.32037928,3.598913777,50,,50,"IL",17,2,17,1,1,0,0,0,5,,,,5,7,1,7,3,2,2,1,37,17,1,1,0,85,85,0,5,4,2,5,1,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1028614328,.0795685805,50,60,50,"NY",12,1,36,6,0,0,0,0,5,,,,,2,-1,4,-1,6,4,3,48,1,1,1,85,0,85,0,2,1,1,3,.4375,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.271422558,2.4492582,65,65,65,"NY",26,1,36,1,1,0,0,0,3,,,,3,3,0,5,0,2,2,1,56,19,1,1,70,2,70,2,2,0,0,2,.25,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.9196493201,,,,,"TX",6,3,48,1,1,0,0,0,,,,,,7,1,6,1,3,3,2,40,17,1,1,0,70,70,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.607914277,,,,,"DE",1,3,10,1,1,0,0,0,,,,,,1,-1,4,-4,1,1,1,34,9,1,1,100,0,100,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.3270185849,.2648882163,,100,100,"FL",24,3,12,3,0,0,1,0,,3,,,3,5,0,,0,3,3,2,32,1,2,1,0,60,60,0,1,1,4,5,.6875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1826004984,.1594567543,50,50,50,"IN",7,2,18,1,1,0,0,0,4,,,,4,5,0,6,0,8,5,4,30,6,2,4,0,0,0,0,3,1,1,4,.5625,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.256208382,2.427818595,85,85,85,"MD",1,3,24,1,1,0,0,0,2,,,,2,3,0,3,0,6,4,3,34,21,2,4,50,50,50,50,3,2,0,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.431114169,.3331672502,70,70,70,"OH",6,2,39,1,1,0,0,0,5,,,,5,1,-1,4,-4,2,2,1,80,6,2,3,60,15,60,15,2,3,1,2,.5,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.7130780614,.7108212058,50,40,40,"CA",15,4,6,4,0,0,0,1,,,,1,1,2,-1,4,-2,6,4,3,46,22,1,1,60,10,60,10,2,2,2,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.980093381,.8904669158,50,40,50,"AR",2,3,5,1,1,0,0,0,4,,,,4,5,0,5,0,6,4,3,64,17,1,3,30,60,60,30,4,4,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.74232043,.6526437116,50,50,,"OH",14,2,39,1,1,0,0,0,5,,,,5,2,-1,2,-1,7,5,4,44,17,2,1,60,0,60,0,3,3,1,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.036866777,1.074183704,70,,70,"ME",1,1,23,1,1,0,0,0,4,,,,4,1,-1,,-4,6,4,3,38,17,1,1,60,10,60,10,1,1,0,2,.25,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7100378271,.5860237949,60,,60,"MO",7,2,29,1,1,0,0,0,4,,,,4,2,-1,,-1,3,3,2,76,11,2,1,60,0,60,0,4,2,2,3,.6875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7462281433,.7092722316,50,50,50,"MD",8,3,24,1,1,0,0,0,4,,,,4,5,0,3,0,8,5,4,42,22,1,1,60,50,50,60,3,1,2,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.019570344,1.906291764,85,85,85,"TX",31,3,-1,1,1,0,0,0,5,,,,5,6,1,6,1,6,4,3,24,19,1,1,50,75,75,50,2,3,3,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2854984605,.2613199394,50,50,50,"MI",3,2,26,6,0,0,0,0,5,,,,,4,0,4,0,4,3,2,28,8,1,6,40,30,,,1,1,1,2,.3125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8039026213,.7796086698,60,50,70,"GA",7,3,13,1,1,0,0,0,3,,,,3,7,1,4,2,6,4,3,52,21,1,1,30,30,30,30,4,3,3,3,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.034622347,.9571507953,100,100,100,"CA",41,4,6,3,0,0,1,0,,5,,,5,7,1,6,4,5,3,2,32,21,1,1,30,85,85,30,5,4,4,5,1.125,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.8200174726,.7523245696,70,85,85,"NJ",12,1,34,1,1,0,0,0,3,,,,3,6,1,4,1,5,3,2,62,17,2,6,30,30,30,30,4,1,1,5,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.690753187,.6423606164,70,70,70,"WA",9,4,53,1,1,0,0,0,5,,,,5,1,-1,2,-4,6,4,3,41,17,1,6,70,0,70,0,1,0,1,1,.1875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",6.932928699,6.650664838,100,100,30,"NY",11,1,-1,6,0,0,0,0,5,,,,,2,-1,3,-2,2,2,1,19,17,1,6,85,30,85,30,1,0,0,1,.125,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5123422483,.4391474861,85,85,85,"TX",10,3,48,1,1,0,0,0,4,,,,4,1,-1,2,-4,8,5,4,74,17,1,4,85,15,85,15,2,0,0,3,.3125,2,2,1,1,1,2,3
"ANES2020TimeSeries_20220210",.1526615461,.1280453211,70,60,70,"OH",4,2,39,1,1,0,0,0,5,,,,5,6,1,,1,3,3,2,40,1,2,6,50,50,50,50,5,3,2,5,.9375,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5578748077,.5700991052,70,70,60,"UT",1,4,49,1,1,0,0,0,4,,,,4,3,0,3,0,5,3,2,26,11,1,1,15,10,15,10,2,1,3,4,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.298915841,,,,,"GA",4,3,13,2,0,1,0,0,,,,,,2,-1,,-1,3,3,2,52,20,2,1,60,30,60,30,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.3324872968,.2643242989,50,50,50,"LA",4,3,48,6,0,0,0,0,5,,,,,7,1,7,1,7,5,4,46,16,2,1,0,70,70,0,4,3,3,5,.9375,2,1,2,1,2,2,1
"ANES2020TimeSeries_20220210",.313547233,.2500835906,85,85,30,"IN",2,2,18,1,1,0,0,0,2,,,,2,1,-1,2,-1,7,5,4,41,12,2,1,85,0,85,0,1,3,0,1,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2263611469,.365377323,50,100,50,"AL",4,3,1,1,1,0,0,0,5,,,,5,7,1,,4,4,3,2,24,4,2,5,0,100,100,0,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7267337205,.7296123417,75,75,75,"IL",8,2,17,4,0,0,0,1,,,,3,3,5,0,6,0,7,5,4,46,11,2,1,0,60,60,0,4,2,2,4,.75,1,1,2,2,1,2,1
"ANES2020TimeSeries_20220210",1.241108409,1.244531083,50,50,50,"PA",10,1,42,1,1,0,0,0,5,,,,5,6,1,,2,3,3,2,34,11,2,1,40,70,70,40,5,2,1,3,.6875,2,2,2,2,1,2,1
"ANES2020TimeSeries_20220210",.4428015287,.3456340553,70,70,85,"FL",2,3,12,1,1,0,0,0,2,,,,2,1,-1,2,-4,8,5,4,76,14,1,1,90,0,90,0,1,0,0,1,.125,2,1,1,1,1,1,4
"ANES2020TimeSeries_20220210",2.959175336,2.885676392,50,50,50,"TX",25,3,48,1,1,0,0,0,1,,,,1,7,1,6,4,2,2,1,71,22,2,3,15,100,100,15,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2952681344,.2377668785,85,85,85,"ND",1,2,38,1,1,0,0,0,3,,,,3,7,1,6,3,6,4,3,52,10,2,4,0,70,70,0,5,4,3,5,1.0625,2,2,1,1,1,2,3
"ANES2020TimeSeries_20220210",.5393350292,.3901524419,85,85,85,"PA",7,1,42,1,1,0,0,0,5,,,,5,7,1,,3,2,2,1,78,4,2,1,40,85,85,40,5,4,3,5,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3745774276,.3607805702,60,70,85,"WA",10,4,53,1,1,0,0,0,2,,,,2,2,-1,4,-2,6,4,3,56,11,2,4,,30,,30,5,4,0,4,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5873704489,.5307758734,50,50,50,"TN",5,3,47,1,1,0,0,0,5,,,,5,3,0,2,0,7,5,4,,-9,2,1,85,0,85,0,2,1,2,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1250972267,.1745566804,50,50,50,"IL",10,2,-1,6,0,0,0,0,3,,,,,4,0,3,0,6,4,3,38,1,1,6,40,40,,,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2579053851,.1596895474,100,100,100,"OH",1,2,39,2,0,1,0,0,,,1,,1,1,-1,,-5,3,3,2,63,2,1,4,100,0,100,0,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7415106996,.5743001936,85,70,85,"MT",1,4,30,1,1,0,0,0,3,,,,3,7,1,7,5,2,2,1,65,8,1,1,0,85,85,0,5,2,3,4,.875,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.000064494,3.464711359,60,60,70,"MD",6,3,-1,1,1,0,0,0,5,,,,5,7,1,5,1,2,2,1,44,15,1,1,15,85,85,15,4,4,4,4,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5503844152,.4768900651,50,50,50,"NC",10,3,37,1,1,0,0,0,5,,,,5,5,0,6,0,6,4,3,62,12,2,3,15,85,85,15,4,3,3,5,.9375,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.480054874,.4388041594,100,100,85,"MA",5,1,25,1,1,0,0,0,5,,,,5,4,0,3,0,6,4,3,29,5,2,6,50,30,,,2,0,0,2,.25,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4773518886,,,,,"NY",4,1,36,3,0,0,1,0,,,,,,2,-1,,-3,7,5,4,38,13,2,1,85,60,85,60,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",2.140371182,,,,,"GA",5,3,13,1,1,0,0,0,,,,,,1,-1,2,-3,6,4,3,34,21,2,6,80,0,80,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.144882747,1.078640699,60,70,50,"OR",1,4,41,1,1,0,0,0,5,,,,5,3,0,4,0,7,5,4,56,17,1,6,60,15,60,15,2,3,1,3,.5625,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6467181095,.5960752737,50,,50,"MO",5,2,29,1,1,0,0,0,4,,,,4,1,-1,2,-3,7,5,4,55,20,1,1,75,10,75,10,1,0,0,2,.1875,2,1,1,1,1,2,3
"ANES2020TimeSeries_20220210",1.131472314,,,,,"MI",6,2,26,1,1,0,0,0,,,,,,5,,7,,2,2,1,67,10,1,1,0,70,70,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.0959550237,.0812594827,70,90,80,"CT",5,1,9,6,0,0,0,0,5,,,,,1,-1,1,-5,7,5,4,34,1,2,1,100,0,100,0,2,0,0,2,.25,1,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.46269684,.3347127337,60,40,60,"PA",14,1,42,1,1,0,0,0,1,,,,1,2,-1,5,-2,2,2,1,80,1,2,1,0,100,0,100,5,4,4,4,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",6.059923483,6.614371903,30,30,50,"VA",6,3,-1,1,1,0,0,0,3,,,,3,6,1,,3,2,2,1,30,17,2,6,0,100,100,0,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.001921695,.8677874341,85,85,,"OH",1,2,39,1,1,0,0,0,2,,,,2,7,1,,2,4,3,2,55,16,2,1,40,70,70,40,4,3,3,4,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4750493518,.4512028735,80,80,40,"NY",7,1,36,1,1,0,0,0,5,,,,5,2,-1,1,-1,7,5,4,30,19,1,6,15,0,15,0,1,0,0,1,.125,1,1,1,2,2,2,1
"ANES2020TimeSeries_20220210",.7537895454,.6391813899,,90,90,"MD",2,3,24,1,1,0,0,0,4,,,,4,1,-1,2,-4,7,5,4,66,21,2,1,85,15,85,15,2,1,0,2,.3125,2,1,1,2,2,2,1
"ANES2020TimeSeries_20220210",1.742818335,1.641420822,100,100,50,"NH",2,1,33,1,1,0,0,0,5,,,,5,3,0,2,0,2,2,1,31,9,1,6,40,0,40,0,1,0,0,1,.125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.749570982,2.660421991,100,100,100,"SC",2,3,45,1,1,0,0,0,5,,,,5,3,0,2,0,2,2,1,41,13,2,1,50,30,50,30,4,0,0,3,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.185195201,1.069093415,100,85,60,"CA",30,4,6,1,1,0,0,0,4,,,,4,1,-1,1,-5,4,3,2,71,17,2,1,85,0,85,0,1,0,0,1,.125,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3328994989,.2138480969,85,60,85,"CA",12,4,6,1,1,0,0,0,2,,,,2,3,0,1,0,6,4,3,60,9,1,6,75,0,75,0,3,1,1,4,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5600937677,.4733382005,30,50,80,"MD",2,3,24,1,1,0,0,0,1,,,,1,7,1,5,3,3,3,2,58,3,1,4,,5,5,,5,4,4,5,1.125,2,1,2,2,2,1,1
"ANES2020TimeSeries_20220210",.1137650596,.0943453327,50,50,50,"WA",4,4,53,1,1,0,0,0,4,,,,4,6,1,4,2,5,3,2,36,3,1,6,65,15,15,65,3,3,2,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8047188379,.6547622039,85,85,70,"KS",1,2,20,1,1,0,0,0,2,,,,2,1,-1,3,-5,7,5,4,60,19,2,4,70,15,70,15,1,1,0,2,.25,1,1,1,2,2,1,2
"ANES2020TimeSeries_20220210",.3716732106,,,,,"CA",30,4,6,1,1,0,0,0,,,,,,7,1,7,4,8,5,4,,-9,2,3,0,60,60,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.8054712399,1.390107271,,,,"NC",4,3,37,6,0,0,0,0,5,,,,,4,,,,8,5,4,,-9,2,1,,,,,2,0,0,2,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.215661311,1.146449903,100,50,100,"MI",4,2,26,1,1,0,0,0,1,,,,1,1,-1,2,-4,2,2,1,77,22,2,4,100,30,100,30,3,4,3,3,.8125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.360315054,,,,,"MD",3,3,24,1,1,0,0,0,,,,,,4,0,4,0,6,4,3,28,21,1,1,20,20,,,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.071778771,.8668271461,60,40,70,"VA",1,3,51,1,1,0,0,0,3,,,,3,5,0,4,0,6,4,3,40,10,1,6,30,40,40,30,2,1,0,5,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5382000552,.4136308597,70,70,85,"NJ",4,1,34,1,1,0,0,0,2,,,,2,6,1,6,5,6,4,3,61,16,2,1,15,85,85,15,5,3,0,5,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6284498025,.4868091302,100,100,100,"MI",11,2,26,2,0,1,0,0,,,1,,1,4,0,4,0,3,3,2,45,10,1,6,50,50,,,5,0,1,5,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7854649985,.7271612163,70,70,70,"OH",10,2,39,1,1,0,0,0,2,,,,2,7,1,6,5,5,3,2,21,-9,2,6,0,100,100,0,3,3,3,3,.75,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.193396135,.1624489496,50,50,50,"CA",41,4,6,1,1,0,0,0,3,,,,3,4,0,4,0,6,4,3,27,1,1,1,50,50,,,2,0,1,3,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.292394044,.2521619916,100,100,80,"ME",1,1,23,1,1,0,0,0,4,,,,4,1,-1,1,-4,6,4,3,28,5,2,6,70,30,70,30,1,0,0,3,.25,1,1,1,2,1,2,2
"ANES2020TimeSeries_20220210",.4530134347,.3421276585,85,85,85,"MI",11,2,26,2,0,1,0,0,,,2,,2,7,1,6,4,3,3,2,37,1,2,1,15,85,85,15,5,4,2,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7046076302,1.109442554,100,100,100,"ND",1,2,38,1,1,0,0,0,3,,,,3,6,1,4,2,3,3,2,24,7,2,6,100,100,100,100,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.384945341,.2730075774,85,85,85,"TX",9,3,48,1,1,0,0,0,3,,,,3,4,0,4,0,7,5,4,72,-9,2,1,40,40,,,2,1,0,4,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9798326201,.8168535012,85,85,85,"WV",1,3,54,1,1,0,0,0,5,,,,5,5,0,4,0,6,4,3,60,22,2,1,70,70,70,70,4,3,1,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4934454642,.4346393354,80,80,80,"PA",17,1,42,1,1,0,0,0,4,,,,4,5,0,4,0,5,3,2,29,9,2,1,15,15,15,15,1,1,0,3,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.1145077216,.0777611714,50,50,50,"FL",11,3,12,1,1,0,0,0,4,,,,4,3,0,4,0,3,3,2,70,4,1,1,65,25,65,25,2,1,1,2,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5529623558,.5159141509,85,85,85,"SC",3,3,45,1,1,0,0,0,4,,,,4,3,0,2,0,8,5,4,65,20,2,3,60,30,60,30,1,0,0,1,.125,2,2,1,1,1,2,3
"ANES2020TimeSeries_20220210",2.007587295,1.716021945,85,100,85,"WA",6,4,53,1,1,0,0,0,4,,,,4,1,-1,2,-5,6,4,3,60,17,1,4,70,50,70,50,1,0,0,1,.125,2,1,1,1,2,1,3
"ANES2020TimeSeries_20220210",.5661221233,.479742428,60,60,50,"AZ",8,4,17,1,1,0,0,0,3,,,,3,2,-1,2,-3,6,4,3,64,22,1,1,85,30,85,30,3,3,2,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.533794129,2.498586468,50,50,100,"OH",6,2,39,1,1,0,0,0,1,,,,1,5,0,4,0,1,1,1,61,10,2,5,0,100,100,0,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.066854746,1.742502778,100,100,100,"ME",1,1,23,1,1,0,0,0,4,,,,4,3,0,,0,2,2,1,62,17,1,1,85,40,85,40,1,1,0,1,.1875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2114026633,.139565339,50,50,50,"WV",2,3,54,1,1,0,0,0,5,,,,5,1,-1,4,-4,3,3,2,70,4,1,6,85,30,85,30,2,2,1,3,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7849997774,.6952126324,100,100,,"MN",6,2,27,1,1,0,0,0,5,,,,5,7,1,,5,4,3,2,40,-9,2,-9,0,100,100,0,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5971483191,.59921756,100,100,100,"FL",2,3,12,2,0,1,0,0,,,1,,1,2,-1,,-2,8,5,4,36,15,2,6,70,15,70,15,2,3,1,2,.5,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.236059512,,,,,"CA",7,4,6,4,0,0,0,1,,,,,,6,1,5,1,2,2,1,41,22,1,1,50,70,70,50,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.625853475,1.434962688,70,86,70,"MA",8,1,25,1,1,0,0,0,5,,,,5,3,,3,,6,4,3,68,22,2,4,85,0,85,0,3,2,0,4,.5625,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3575179446,.2837631366,100,100,100,"OH",11,2,39,1,1,0,0,0,5,,,,5,5,0,4,0,3,3,2,56,2,2,4,15,85,85,15,5,3,2,4,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8337512646,1.18832453,70,70,15,"MS",2,3,28,6,0,0,0,0,5,,2,,,4,0,4,0,4,3,2,29,6,2,1,40,40,,,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8039026213,.7796086698,60,50,50,"AR",2,3,5,1,1,0,0,0,5,,,,5,6,1,5,1,6,4,3,58,21,1,1,15,70,70,15,4,2,4,3,.8125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.272494373,1.315227338,85,100,70,"MO",1,2,29,2,0,1,0,0,,,1,,1,1,-1,5,-3,7,5,4,,20,2,4,70,60,70,60,1,4,4,1,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5376645038,,,,,"CA",31,4,6,1,1,0,0,0,,,,,,6,1,7,2,3,3,2,80,11,1,1,15,70,70,15,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.360636122,1.19596976,100,100,60,"MO",8,2,29,1,1,0,0,0,5,,,,5,1,-1,1,-4,6,4,3,25,10,2,4,70,15,70,15,1,0,0,1,.125,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.3106252627,.2002520524,70,100,85,"CA",13,4,6,2,0,1,0,0,,,1,,1,1,-1,2,-4,3,3,2,72,1,2,3,,,,,2,0,0,1,.1875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7344957475,.5864255557,,70,85,"MI",12,2,26,1,1,0,0,0,2,,,,2,7,1,,4,6,4,3,47,9,1,1,40,85,85,40,2,3,3,2,.625,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.685715936,,,,,"NY",9,1,-1,3,0,0,1,0,,,,,,2,-1,3,-2,1,1,1,50,6,1,1,60,60,60,60,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.147654191,,,,,"CA",2,4,6,1,1,0,0,0,,,,,,2,-1,3,-1,6,4,3,53,-9,1,4,85,15,85,15,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.696110314,1.081445115,85,85,85,"WI",7,2,55,1,1,0,0,0,5,,,,5,7,1,6,3,7,5,4,50,16,2,4,0,100,100,0,1,2,0,2,.3125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.17846504,4.119799323,50,50,50,"IA",2,2,19,1,1,0,0,0,5,,,,5,7,1,,4,2,2,1,46,18,1,1,0,100,100,0,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.180014317,1.116613512,60,60,60,"UT",4,4,49,1,1,0,0,0,5,,,,5,6,1,5,1,4,3,2,60,17,1,4,30,60,60,30,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.0908544468,.0721665104,50,50,85,"AZ",5,4,4,1,1,0,0,0,3,,,,3,7,1,6,3,3,3,2,66,4,-9,-9,50,85,85,50,4,4,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4412176263,.6575851767,70,65,70,"TX",4,3,-1,3,0,0,1,0,,3,,,3,4,0,4,0,5,3,2,26,4,2,4,55,55,,,4,2,2,3,.6875,2,1,2,2,2,2,0
